timestamp,totalCpuUsage,appUsage,core0_enabled,core1_enabled,core2_enabled,core3_enabled,core4_enabled,core5_enabled,core6_enabled,core7_enabled,core0,core1,core2,core3,core4,core5,core6,core7
24001,17.24897,11.85867,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1030000.0,1030000.0,1030000.0,1030000.0
24202,15.61114,11.60872,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,831500.0,831500.0,831500.0,831500.0
24402,14.13235,12.51366,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,795600.0,795600.0,795600.0,795600.0
24602,22.13956,11.2205,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,936350.0,936350.0,936350.0,936350.0
24802,26.34427,11.12418,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,854608.7,854608.7,854608.7,854608.7
25002,18.14313,12.08343,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,805705.9,805705.9,805705.9,805705.9
25202,18.54031,11.49158,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,870500.0,870500.0,870500.0,870500.0
25402,15.95012,10.4323,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,831100.0,831100.0,831100.0,831100.0
25602,13.98975,10.16796,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,891600.0,891600.0,891600.0,891600.0
25802,15.46549,11.59912,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,836166.7,836166.7,836166.7,836166.7
26002,17.37513,11.91438,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,902000.0,902000.0,902000.0,902000.0
26202,13.80494,11.33977,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,885380.94,885380.94,884550.0,884550.0
26402,19.68802,11.18638,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,841050.0,841050.0,841050.0,841050.0
26602,13.68614,10.7534,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,862210.5,864200.0,864200.0,864200.0
